rowID,entity,entityLabel,domain,property,propertyLabel,value,roundedValue,unitLabel,sitelinks,dateModified,entityType,question,fileName,sheetName,days_since_last_modified
1240,http://www.wikidata.org/entity/Q3881957,Beyond Reality,Entertainment,http://www.wikidata.org/prop/direct/P2437,number of seasons,2,2,number,2,2024-11-11 11:49:08,science fiction television program,What was the number of seasons of the science fiction television program Beyond Reality?,Entertainment.xlsx,TVSeries_numberOfSeasons,50
1241,http://www.wikidata.org/entity/Q194213,Stargate Universe,Entertainment,http://www.wikidata.org/prop/direct/P1113,number of episodes,40,40,number,35,2024-08-20 07:37:26,science fiction television program,What was the number of episodes of the science fiction television program Stargate Universe?,Entertainment.xlsx,TVSeries_numberOfEpisodes,133
1242,http://www.wikidata.org/entity/Q302087,Beyond Belief: Fact or Fiction,Entertainment,http://www.wikidata.org/prop/direct/P1113,number of episodes,45,45,number,6,2024-10-28 15:06:50,science fiction television program,What was the number of episodes of the science fiction television program Beyond Belief: Fact or Fiction?,Entertainment.xlsx,TVSeries_numberOfEpisodes,64
1243,http://www.wikidata.org/entity/Q551934,Der Clown,Entertainment,http://www.wikidata.org/prop/direct/P1113,number of episodes,45,45,number,12,2024-11-22 02:58:16,action television series,What was the number of episodes of the action television series Der Clown?,Entertainment.xlsx,TVSeries_numberOfEpisodes,39
1244,http://www.wikidata.org/entity/Q55641460,Player,Entertainment,http://www.wikidata.org/prop/direct/P1113,number of episodes,14,14,number,8,2024-11-22 11:07:21,action television series,What was the number of episodes of the action television series Player?,Entertainment.xlsx,TVSeries_numberOfEpisodes,39
1245,http://www.wikidata.org/entity/Q23567,Lost,Entertainment,http://www.wikidata.org/prop/direct/P1113,number of episodes,121,121,number,89,2024-09-30 10:44:36,science fiction television program,What was the number of episodes of the science fiction television program Lost?,Entertainment.xlsx,TVSeries_numberOfEpisodes,92
1246,http://www.wikidata.org/entity/Q1686621,Jekyll,Entertainment,http://www.wikidata.org/prop/direct/P1113,number of episodes,6,6,number,13,2024-07-10 08:03:52,science fiction television program,What was the number of episodes of the science fiction television program Jekyll?,Entertainment.xlsx,TVSeries_numberOfEpisodes,174
1247,http://www.wikidata.org/entity/Q847094,The Hitchhiker's Guide to the Galaxy,Entertainment,http://www.wikidata.org/prop/direct/P1113,number of episodes,6,6,number,8,2024-12-06 17:01:42,science fiction television program,What was the number of episodes of the science fiction television program The Hitchhiker's Guide to the Galaxy?,Entertainment.xlsx,TVSeries_numberOfEpisodes,25
1248,http://www.wikidata.org/entity/Q2297720,The Greatest American Hero,Entertainment,http://www.wikidata.org/prop/direct/P1113,number of episodes,45,45,number,17,2024-09-26 04:29:55,science fiction television program,What was the number of episodes of the science fiction television program The Greatest American Hero?,Entertainment.xlsx,TVSeries_numberOfEpisodes,96
1249,http://www.wikidata.org/entity/Q612575,Team Knight Rider,Entertainment,http://www.wikidata.org/prop/direct/P1113,number of episodes,22,22,number,10,2024-11-23 09:14:00,action television series,What was the number of episodes of the action television series Team Knight Rider?,Entertainment.xlsx,TVSeries_numberOfEpisodes,38
1250,http://www.wikidata.org/entity/Q599401,Mighty Jack,Entertainment,http://www.wikidata.org/prop/direct/P1113,number of episodes,13,13,number,5,2024-11-23 09:10:16,science fiction television program,What was the number of episodes of the science fiction television program Mighty Jack?,Entertainment.xlsx,TVSeries_numberOfEpisodes,38
1251,http://www.wikidata.org/entity/Q5297138,Doomwatch,Entertainment,http://www.wikidata.org/prop/direct/P1113,number of episodes,38,38,number,3,2024-11-20 21:15:00,science fiction television program,What was the number of episodes of the science fiction television program Doomwatch?,Entertainment.xlsx,TVSeries_numberOfEpisodes,41
1252,http://www.wikidata.org/entity/Q870490,3rd Rock from the Sun,Entertainment,http://www.wikidata.org/prop/direct/P1113,number of episodes,139,139,number,35,2024-12-07 16:33:41,science fiction television program,What was the number of episodes of the science fiction television program 3rd Rock from the Sun?,Entertainment.xlsx,TVSeries_numberOfEpisodes,24
1253,http://www.wikidata.org/entity/Q281982,Timecop,Entertainment,http://www.wikidata.org/prop/direct/P1113,number of episodes,9,9,number,5,2024-10-23 22:01:50,science fiction television program,What was the number of episodes of the science fiction television program Timecop?,Entertainment.xlsx,TVSeries_numberOfEpisodes,69
1254,http://www.wikidata.org/entity/Q112614827,In Our House There Is A Robot 2,Entertainment,http://www.wikidata.org/prop/direct/P1113,number of episodes,30,30,number,1,2023-10-29 16:03:22,science fiction television program,What was the number of episodes of the science fiction television program In Our House There Is A Robot 2?,Entertainment.xlsx,TVSeries_numberOfEpisodes,429
1255,http://www.wikidata.org/entity/Q635909,HeliCops – Einsatz über Berlin,Entertainment,http://www.wikidata.org/prop/direct/P1113,number of episodes,36,36,number,10,2024-11-24 12:15:39,science fiction television program,What was the number of episodes of the science fiction television program HeliCops – Einsatz über Berlin?,Entertainment.xlsx,TVSeries_numberOfEpisodes,37
1256,http://www.wikidata.org/entity/Q2429870,Di-Gata Defenders,Entertainment,http://www.wikidata.org/prop/direct/P1113,number of episodes,52,52,number,8,2024-10-04 15:17:29,science fiction television program,What was the number of episodes of the science fiction television program Di-Gata Defenders?,Entertainment.xlsx,TVSeries_numberOfEpisodes,88
1257,http://www.wikidata.org/entity/Q4044508,Moonbase 3,Entertainment,http://www.wikidata.org/prop/direct/P1113,number of episodes,6,6,number,2,2024-11-13 18:27:55,science fiction television program,What was the number of episodes of the science fiction television program Moonbase 3?,Entertainment.xlsx,TVSeries_numberOfEpisodes,48
1258,http://www.wikidata.org/entity/Q2066254,Something Is Out There,Entertainment,http://www.wikidata.org/prop/direct/P1113,number of episodes,9,9,number,6,2024-08-28 13:43:29,science fiction television program,What was the number of episodes of the science fiction television program Something Is Out There?,Entertainment.xlsx,TVSeries_numberOfEpisodes,125
1259,http://www.wikidata.org/entity/Q706778,Wicked Science,Entertainment,http://www.wikidata.org/prop/direct/P1113,number of episodes,52,52,number,14,2024-11-26 23:44:45,science fiction television program,What was the number of episodes of the science fiction television program Wicked Science?,Entertainment.xlsx,TVSeries_numberOfEpisodes,35
1260,http://www.wikidata.org/entity/Q896891,The Ray Bradbury Theater,Entertainment,http://www.wikidata.org/prop/direct/P1113,number of episodes,65,65,number,5,2024-12-08 04:29:42,science fiction television program,What was the number of episodes of the science fiction television program The Ray Bradbury Theater?,Entertainment.xlsx,TVSeries_numberOfEpisodes,23
1261,http://www.wikidata.org/entity/Q2014846,Odyssey 5,Entertainment,http://www.wikidata.org/prop/direct/P1113,number of episodes,20,20,number,11,2024-08-25 14:10:59,science fiction television program,What was the number of episodes of the science fiction television program Odyssey 5?,Entertainment.xlsx,TVSeries_numberOfEpisodes,128
1262,http://www.wikidata.org/entity/Q109285270,Extrapolations,Entertainment,http://www.wikidata.org/prop/direct/P1113,number of episodes,8,8,number,8,2023-07-30 14:53:08,science fiction television program,What was the number of episodes of the science fiction television program Extrapolations?,Entertainment.xlsx,TVSeries_numberOfEpisodes,520
1263,http://www.wikidata.org/entity/Q2091691,Code Lyoko Evolution,Entertainment,http://www.wikidata.org/prop/direct/P1113,number of episodes,26,26,number,16,2024-09-01 08:18:50,science fiction television program,What was the number of episodes of the science fiction television program Code Lyoko Evolution?,Entertainment.xlsx,TVSeries_numberOfEpisodes,121
1264,http://www.wikidata.org/entity/Q2080272,Defiance,Entertainment,http://www.wikidata.org/prop/direct/P1113,number of episodes,38,38,number,19,2024-08-31 03:36:05,science fiction television program,What was the number of episodes of the science fiction television program Defiance?,Entertainment.xlsx,TVSeries_numberOfEpisodes,122
1265,http://www.wikidata.org/entity/Q1218201,The Lone Gunmen,Entertainment,http://www.wikidata.org/prop/direct/P1113,number of episodes,13,13,number,15,2024-02-05 00:15:38,science fiction television program,What was the number of episodes of the science fiction television program The Lone Gunmen?,Entertainment.xlsx,TVSeries_numberOfEpisodes,330
1266,http://www.wikidata.org/entity/Q832040,Roswell,Entertainment,http://www.wikidata.org/prop/direct/P1113,number of episodes,61,61,number,30,2024-12-03 09:57:20,science fiction television program,What was the number of episodes of the science fiction television program Roswell?,Entertainment.xlsx,TVSeries_numberOfEpisodes,28
1267,http://www.wikidata.org/entity/Q3897973,Salvage 1,Entertainment,http://www.wikidata.org/prop/direct/P1113,number of episodes,19,19,number,3,2024-11-11 22:35:06,science fiction television program,What was the number of episodes of the science fiction television program Salvage 1?,Entertainment.xlsx,TVSeries_numberOfEpisodes,50
1268,http://www.wikidata.org/entity/Q2699578,Ultra Q,Entertainment,http://www.wikidata.org/prop/direct/P1113,number of episodes,28,28,number,11,2024-10-15 23:09:07,science fiction television program,What was the number of episodes of the science fiction television program Ultra Q?,Entertainment.xlsx,TVSeries_numberOfEpisodes,77
1269,http://www.wikidata.org/entity/Q522984,Starhunter,Entertainment,http://www.wikidata.org/prop/direct/P1113,number of episodes,44,44,number,2,2024-11-20 14:08:01,science fiction television program,What was the number of episodes of the science fiction television program Starhunter?,Entertainment.xlsx,TVSeries_numberOfEpisodes,41
1270,http://www.wikidata.org/entity/Q96419634,Walker,Entertainment,http://www.wikidata.org/prop/direct/P1113,number of episodes,69,69,number,15,2024-12-23 16:39:47,action television series,What was the number of episodes of the action television series Walker?,Entertainment.xlsx,TVSeries_numberOfEpisodes,8
1271,http://www.wikidata.org/entity/Q583870,Blade: The Series,Entertainment,http://www.wikidata.org/prop/direct/P1113,number of episodes,13,13,number,19,2024-11-23 09:04:06,action television series,What was the number of episodes of the action television series Blade: The Series?,Entertainment.xlsx,TVSeries_numberOfEpisodes,38
1272,http://www.wikidata.org/entity/Q3279701,RoboCop: Prime Directives,Entertainment,http://www.wikidata.org/prop/direct/P1113,number of episodes,4,4,number,10,2024-10-30 10:04:52,science fiction television program,What was the number of episodes of the science fiction television program RoboCop: Prime Directives?,Entertainment.xlsx,TVSeries_numberOfEpisodes,62
1273,http://www.wikidata.org/entity/Q115516990,Bodies,Entertainment,http://www.wikidata.org/prop/direct/P1113,number of episodes,8,8,number,12,2023-11-20 10:00:55,science fiction television program,What was the number of episodes of the science fiction television program Bodies?,Entertainment.xlsx,TVSeries_numberOfEpisodes,407
1274,http://www.wikidata.org/entity/Q472718,Star Trek: New Voyages,Entertainment,http://www.wikidata.org/prop/direct/P1113,number of episodes,10,10,number,7,2024-11-18 02:54:07,science fiction television program,What was the number of episodes of the science fiction television program Star Trek: New Voyages?,Entertainment.xlsx,TVSeries_numberOfEpisodes,43
1275,http://www.wikidata.org/entity/Q81634865,Şampiyon,Entertainment,http://www.wikidata.org/prop/direct/P1113,number of episodes,34,34,number,7,2024-12-02 03:26:46,action television series,What was the number of episodes of the action television series Şampiyon?,Entertainment.xlsx,TVSeries_numberOfEpisodes,29
1276,http://www.wikidata.org/entity/Q1216258,The Bionic Woman,Entertainment,http://www.wikidata.org/prop/direct/P1113,number of episodes,58,58,number,17,2024-02-04 17:31:03,science fiction television program,What was the number of episodes of the science fiction television program The Bionic Woman?,Entertainment.xlsx,TVSeries_numberOfEpisodes,331
1277,http://www.wikidata.org/entity/Q2058410,Baywatch Nights,Entertainment,http://www.wikidata.org/prop/direct/P1113,number of episodes,44,44,number,10,2024-08-26 21:49:00,science fiction television program,What was the number of episodes of the science fiction television program Baywatch Nights?,Entertainment.xlsx,TVSeries_numberOfEpisodes,127
