entity,entityLabel,category,property,propertyLabel,value,year,sitelinks,dateCreated,dateModified
http://www.wikidata.org/entity/Q585,Oslo,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,711300,2023,235,,2024-11-03T18:04:43Z
http://www.wikidata.org/entity/Q622,Ludwigsburg,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,78884,1987,84,,2024-11-17T08:07:40Z
http://www.wikidata.org/entity/Q622,Ludwigsburg,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,83622,1975,84,,2024-11-17T08:07:40Z
http://www.wikidata.org/entity/Q3138,Trier,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,43506,1900,127,,2024-11-17T07:27:03Z
http://www.wikidata.org/entity/Q3012,Ulm,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,14225,1808,123,,2024-11-22T11:07:21Z
http://www.wikidata.org/entity/Q3037,Kathmandu,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,845767,2021,189,,2024-11-21T13:43:17Z
http://www.wikidata.org/entity/Q3138,Trier,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,57599,1945,127,,2024-11-17T07:27:03Z
http://www.wikidata.org/entity/Q2999,Würzburg,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,40005,1871,118,,2024-11-17T08:15:33Z
http://www.wikidata.org/entity/Q3012,Ulm,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,121434,2007,123,,2024-11-22T11:07:21Z
http://www.wikidata.org/entity/Q3012,Ulm,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,112173,1991,123,,2024-11-22T11:07:21Z
http://www.wikidata.org/entity/Q3012,Ulm,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,98660,1983,123,,2024-11-22T11:07:21Z
http://www.wikidata.org/entity/Q3012,Ulm,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,98740,1976,123,,2024-11-22T11:07:21Z
http://www.wikidata.org/entity/Q3012,Ulm,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,98237,1975,123,,2024-11-22T11:07:21Z
http://www.wikidata.org/entity/Q3012,Ulm,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,99560,1979,123,,2024-11-22T11:07:21Z
http://www.wikidata.org/entity/Q3012,Ulm,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,121648,2008,123,,2024-11-22T11:07:21Z
http://www.wikidata.org/entity/Q3012,Ulm,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,126329,2019,123,,2024-11-22T11:07:21Z
http://www.wikidata.org/entity/Q3114,Canberra,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,452670,2021,202,,2024-10-13T18:35:18Z
http://www.wikidata.org/entity/Q3012,Ulm,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,98499,1974,123,,2024-11-22T11:07:21Z
http://www.wikidata.org/entity/Q3012,Ulm,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,126405,2021,123,,2024-11-22T11:07:21Z
http://www.wikidata.org/entity/Q3012,Ulm,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,101620,1963,123,,2024-11-22T11:07:21Z
http://www.wikidata.org/entity/Q3012,Ulm,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,98528,1978,123,,2024-11-22T11:07:21Z
http://www.wikidata.org/entity/Q3012,Ulm,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,98604,1984,123,,2024-11-22T11:07:21Z
http://www.wikidata.org/entity/Q3012,Ulm,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,117233,2000,123,,2024-11-22T11:07:21Z
http://www.wikidata.org/entity/Q3001,Paramaribo,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,240000,2012,153,,2024-11-22T10:39:34Z
http://www.wikidata.org/entity/Q3043,Belmopan,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,4000,1994,140,,2024-11-04T11:10:54Z
http://www.wikidata.org/entity/Q3114,Canberra,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,357222,2011,202,,2024-10-13T18:35:18Z
http://www.wikidata.org/entity/Q3012,Ulm,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,98801,1968,123,,2024-11-22T11:07:21Z
http://www.wikidata.org/entity/Q3012,Ulm,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,98815,1977,123,,2024-11-22T11:07:21Z
http://www.wikidata.org/entity/Q3043,Belmopan,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,4700,1985,140,,2024-11-04T11:10:54Z
http://www.wikidata.org/entity/Q3012,Ulm,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,122087,2009,123,,2024-11-22T11:07:21Z
http://www.wikidata.org/entity/Q3012,Ulm,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,103494,1987,123,,2024-11-22T11:07:21Z
http://www.wikidata.org/entity/Q3043,Belmopan,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,6500,1996,140,,2024-11-04T11:10:54Z
http://www.wikidata.org/entity/Q2999,Würzburg,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,127810,2022,118,,2024-11-17T08:15:33Z
http://www.wikidata.org/entity/Q3012,Ulm,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,117541,2011,123,,2024-11-22T11:07:21Z
http://www.wikidata.org/entity/Q3138,Trier,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,2677,1697,127,,2024-11-17T07:27:03Z
http://www.wikidata.org/entity/Q3043,Belmopan,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,19500,2015,140,,2024-11-04T11:10:54Z
http://www.wikidata.org/entity/Q3001,Paramaribo,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,167798,1980,153,,2024-11-22T10:39:34Z
http://www.wikidata.org/entity/Q3012,Ulm,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,126949,2021,123,,2024-11-22T11:07:21Z
http://www.wikidata.org/entity/Q3001,Paramaribo,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,223757,2019,153,,2024-11-22T10:39:34Z
http://www.wikidata.org/entity/Q3012,Ulm,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,99144,1966,123,,2024-11-22T11:07:21Z
http://www.wikidata.org/entity/Q3012,Ulm,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,108930,1989,123,,2024-11-22T11:07:21Z
http://www.wikidata.org/entity/Q3001,Paramaribo,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,228551,1995,153,,2024-11-22T10:39:34Z
http://www.wikidata.org/entity/Q3138,Trier,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,110013,2017,127,,2024-11-17T07:27:03Z
http://www.wikidata.org/entity/Q3012,Ulm,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,99342,1973,123,,2024-11-22T11:07:21Z
http://www.wikidata.org/entity/Q3012,Ulm,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,117977,2012,123,,2024-11-22T11:07:21Z
http://www.wikidata.org/entity/Q3012,Ulm,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,122636,2015,123,,2024-11-22T11:07:21Z
http://www.wikidata.org/entity/Q3130,Sydney,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,200000,1871,252,,2024-11-24T18:00:58Z
http://www.wikidata.org/entity/Q3130,Sydney,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,3000,1800,252,,2024-11-24T18:00:58Z
http://www.wikidata.org/entity/Q3130,Sydney,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,500000,1901,252,,2024-11-24T18:00:58Z
http://www.wikidata.org/entity/Q3012,Ulm,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,99526,1972,123,,2024-11-22T11:07:21Z
http://www.wikidata.org/entity/Q3130,Sydney,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,12000,1820,252,,2024-11-24T18:00:58Z
http://www.wikidata.org/entity/Q3012,Ulm,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,122801,2010,123,,2024-11-22T11:07:21Z
http://www.wikidata.org/entity/Q3130,Sydney,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,39000,1851,252,,2024-11-24T18:00:58Z
http://www.wikidata.org/entity/Q3138,Trier,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,114914,2015,127,,2024-11-17T07:27:03Z
http://www.wikidata.org/entity/Q3012,Ulm,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,99725,1982,123,,2024-11-22T11:07:21Z
http://www.wikidata.org/entity/Q3001,Paramaribo,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,242946,2004,153,,2024-11-22T10:39:34Z
http://www.wikidata.org/entity/Q3012,Ulm,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,118347,2001,123,,2024-11-22T11:07:21Z
http://www.wikidata.org/entity/Q3114,Canberra,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,381488,2014,202,,2024-10-13T18:35:18Z
http://www.wikidata.org/entity/Q3070,San José,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,342188,2018,140,,2024-11-11T02:24:29Z
http://www.wikidata.org/entity/Q3001,Paramaribo,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,15265,1831,153,,2024-11-22T10:39:34Z
http://www.wikidata.org/entity/Q3012,Ulm,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,99936,1985,123,,2024-11-22T11:07:21Z
http://www.wikidata.org/entity/Q3012,Ulm,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,114066,1992,123,,2024-11-22T11:07:21Z
http://www.wikidata.org/entity/Q3012,Ulm,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,100237,1961,123,,2024-11-22T11:07:21Z
http://www.wikidata.org/entity/Q3012,Ulm,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,100449,1981,123,,2024-11-22T11:07:21Z
http://www.wikidata.org/entity/Q3012,Ulm,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,119155,2002,123,,2024-11-22T11:07:21Z
http://www.wikidata.org/entity/Q3012,Ulm,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,119218,2013,123,,2024-11-22T11:07:21Z
http://www.wikidata.org/entity/Q3012,Ulm,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,100671,1980,123,,2024-11-22T11:07:21Z
http://www.wikidata.org/entity/Q3001,Paramaribo,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,16031,1853,153,,2024-11-22T10:39:34Z
http://www.wikidata.org/entity/Q3012,Ulm,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,123953,2016,123,,2024-11-22T11:07:21Z
http://www.wikidata.org/entity/Q3012,Ulm,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,100745,1986,123,,2024-11-22T11:07:21Z
http://www.wikidata.org/entity/Q3012,Ulm,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,100831,1965,123,,2024-11-22T11:07:21Z
http://www.wikidata.org/entity/Q3012,Ulm,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,114839,1993,123,,2024-11-22T11:07:21Z
http://www.wikidata.org/entity/Q3012,Ulm,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,100922,1971,123,,2024-11-22T11:07:21Z
http://www.wikidata.org/entity/Q3012,Ulm,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,128928,2022,123,,2024-11-22T11:07:21Z
http://www.wikidata.org/entity/Q3130,Sydney,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,4698656,2021,252,,2024-11-24T18:00:58Z
http://www.wikidata.org/entity/Q3012,Ulm,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,101034,1969,123,,2024-11-22T11:07:21Z
http://www.wikidata.org/entity/Q2999,Würzburg,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,126635,2017,118,,2024-11-17T08:15:33Z
http://www.wikidata.org/entity/Q3012,Ulm,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,115123,1994,123,,2024-11-22T11:07:21Z
http://www.wikidata.org/entity/Q2999,Würzburg,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,70923,1917,118,,2024-11-17T08:15:33Z
http://www.wikidata.org/entity/Q3012,Ulm,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,119807,2003,123,,2024-11-22T11:07:21Z
http://www.wikidata.org/entity/Q3012,Ulm,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,110529,1990,123,,2024-11-22T11:07:21Z
http://www.wikidata.org/entity/Q2999,Würzburg,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,127200,2015,118,,2024-11-17T08:15:33Z
http://www.wikidata.org/entity/Q2999,Würzburg,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,126933,2021,118,,2024-11-17T08:15:33Z
http://www.wikidata.org/entity/Q3012,Ulm,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,101396,1964,123,,2024-11-22T11:07:21Z
http://www.wikidata.org/entity/Q3130,Sydney,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,4840600,2014,252,,2024-11-24T18:00:58Z
http://www.wikidata.org/entity/Q3012,Ulm,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,120107,2004,123,,2024-11-22T11:07:21Z
http://www.wikidata.org/entity/Q3070,San José,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,288054,2011,140,,2024-11-11T02:24:29Z
http://www.wikidata.org/entity/Q3012,Ulm,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,101614,1962,123,,2024-11-22T11:07:21Z
http://www.wikidata.org/entity/Q3012,Ulm,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,101628,1970,123,,2024-11-22T11:07:21Z
http://www.wikidata.org/entity/Q3012,Ulm,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,115628,1997,123,,2024-11-22T11:07:21Z
http://www.wikidata.org/entity/Q3012,Ulm,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,115701,1998,123,,2024-11-22T11:07:21Z
http://www.wikidata.org/entity/Q3012,Ulm,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,115721,1995,123,,2024-11-22T11:07:21Z
http://www.wikidata.org/entity/Q3012,Ulm,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,106508,1988,123,,2024-11-22T11:07:21Z
http://www.wikidata.org/entity/Q3012,Ulm,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,120625,2005,123,,2024-11-22T11:07:21Z
http://www.wikidata.org/entity/Q3012,Ulm,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,129942,2023,123,,2024-11-22T11:07:21Z
http://www.wikidata.org/entity/Q3043,Belmopan,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,17222,2013,140,,2024-11-04T11:10:54Z
http://www.wikidata.org/entity/Q3012,Ulm,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,116021,1996,123,,2024-11-22T11:07:21Z
http://www.wikidata.org/entity/Q3012,Ulm,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,120714,2014,123,,2024-11-22T11:07:21Z
http://www.wikidata.org/entity/Q3012,Ulm,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,116103,1999,123,,2024-11-22T11:07:21Z
http://www.wikidata.org/entity/Q3012,Ulm,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,120925,2006,123,,2024-11-22T11:07:21Z
http://www.wikidata.org/entity/Q3012,Ulm,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,125596,2017,123,,2024-11-22T11:07:21Z
http://www.wikidata.org/entity/Q3012,Ulm,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,97721,1967,123,,2024-11-22T11:07:21Z
http://www.wikidata.org/entity/Q13670,Syracuse,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,123332,,115,,2024-11-18T18:48:49Z
http://www.wikidata.org/entity/Q14433,Huechuraba,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,74070,,18,,2024-05-31T09:42:09Z
http://www.wikidata.org/entity/Q14649,Avilés,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,83617,2011,70,,2024-09-02T23:07:33Z
http://www.wikidata.org/entity/Q14957,Papenburg,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,37579,2019,48,,2024-11-19T07:57:14Z
http://www.wikidata.org/entity/Q15092,Castelló de la Plana,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,153225,2002,82,,2024-11-15T07:47:20Z
http://www.wikidata.org/entity/Q15092,Castelló de la Plana,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,171857,2022,82,,2024-11-15T07:47:20Z
http://www.wikidata.org/entity/Q14649,Avilés,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,83855,2005,70,,2024-09-02T23:07:33Z
http://www.wikidata.org/entity/Q14649,Avilés,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,83899,2004,70,,2024-09-02T23:07:33Z
